ResourceCategory,ResourceType,Name,Description,visible,verified,tags,metricName,metricNamespace,severity,windowSize,evaluationFrequency,timeAggregation,operator,threshold,criterionType,dimensions,alertSensitivity,failingPeriods,metricMeasureColumn,resouceIdColumn,autoMitigate,references
Sql,servers,databases - connection_failed_user_error,Failed Connections : User Errors,TRUE,FALSE,"auto-generated, agc-2020",connection_failed_user_error,Microsoft.Sql/servers/databases,3,PT5M,PT1M,Total,GreaterThan,1.0,StaticThresholdCriterion,,,,,,,"https://learn.microsoft.com/azure/azure-sql/database/monitoring-metrics-alerts?view=azuresql-db
https://learn.microsoft.com/azure/azure-sql/database/monitoring-sql-database-azure-monitor-reference?view=azuresql"
Sql,servers,databases - dtu_used,DTU used. Applies to DTU-based databases.,TRUE,FALSE,"auto-generated, agc-1363",dtu_used,Microsoft.Sql/servers/databases,3,PT5M,PT5M,Average,GreaterThan,80.0,StaticThresholdCriterion,,,,,,,"https://learn.microsoft.com/azure/azure-sql/database/monitoring-metrics-alerts?view=azuresql-db
https://learn.microsoft.com/azure/azure-sql/database/monitoring-sql-database-azure-monitor-reference?view=azuresql"
Sql,servers,databases - sql_instance_memory_percent,Memory usage by the database engine instance. Not applicable to data warehouses.,TRUE,FALSE,"auto-generated, agc-839",sql_instance_memory_percent,Microsoft.Sql/servers/databases,3,PT5M,PT5M,Average,GreaterThan,90.0,StaticThresholdCriterion,,,,,,,
Sql,servers,databases - sessions_count,Number of active sessions. Not applicable to Synapse DW Analytics.,TRUE,FALSE,"auto-generated, agc-604",sessions_count,Microsoft.Sql/servers/databases,0,PT5M,PT5M,Average,LessThan,0.5,StaticThresholdCriterion,,,,,,,
Sql,servers,databases - dtu_limit,DTU Limit. Applies to DTU-based databases.,TRUE,FALSE,"auto-generated, agc-542",dtu_limit,Microsoft.Sql/servers/databases,2,PT5M,PT5M,Average,GreaterThan,100.0,StaticThresholdCriterion,,,,,,,
Sql,servers,databases - sql_instance_cpu_percent,CPU usage by all user and system workloads. Not applicable to data warehouses.,TRUE,FALSE,"auto-generated, agc-445",sql_instance_cpu_percent,Microsoft.Sql/servers/databases,3,PT15M,PT5M,Average,GreaterThan,70.0,StaticThresholdCriterion,,,,,,,
Sql,servers,databases - app_cpu_percent,App CPU percentage. Applies to serverless databases.,TRUE,FALSE,"auto-generated, agc-415",app_cpu_percent,Microsoft.Sql/servers/databases,2,PT5M,PT1M,Average,GreaterThan,80.0,StaticThresholdCriterion,,,,,,,
Sql,servers,databases - app_memory_percent,App memory percentage. Applies to serverless databases.,TRUE,FALSE,"auto-generated, agc-392",app_memory_percent,Microsoft.Sql/servers/databases,3,PT5M,PT1M,Average,GreaterThan,90.0,StaticThresholdCriterion,,,,,,,
Sql,servers,databases - cpu_used,CPU used. Applies to vCore-based databases.,TRUE,FALSE,"auto-generated, agc-355",cpu_used,Microsoft.Sql/servers/databases,3,PT5M,PT1M,Average,GreaterThan,80.0,StaticThresholdCriterion,,,,,,,
Sql,servers,databases - memory_usage_percent,Memory percentage. Applies only to data warehouses.,TRUE,FALSE,"auto-generated, agc-337",memory_usage_percent,Microsoft.Sql/servers/databases,2,PT5M,PT1M,Maximum,GreaterThan,90.0,StaticThresholdCriterion,,,,,,,
Sql,servers,databases - tempdb_data_size,Space used in tempdb data files in kilobytes. Not applicable to data warehouses.,TRUE,FALSE,"auto-generated, agc-290",tempdb_data_size,Microsoft.Sql/servers/databases,3,PT15M,PT5M,Maximum,GreaterThan,80.0,StaticThresholdCriterion,,,,,,,
Sql,servers,databases - dwu_consumption_percent,DWU percentage. Applies only to data warehouses.,TRUE,FALSE,"auto-generated, agc-253",dwu_consumption_percent,Microsoft.Sql/servers/databases,3,PT5M,PT1M,Maximum,GreaterThan,95.0,StaticThresholdCriterion,,,,,,,
Sql,servers,elasticpools - storage_percent,Data space used percent. Not applicable to hyperscale,TRUE,FALSE,"auto-generated, agc-5563",storage_percent,Microsoft.Sql/servers/elasticpools,3,PT5M,PT1M,Average,GreaterThan,90.0,StaticThresholdCriterion,,,,,,,
Sql,servers,elasticpools - cpu_percent,CPU percentage,TRUE,FALSE,"auto-generated, agc-5158",cpu_percent,Microsoft.Sql/servers/elasticpools,3,PT5M,PT1M,Average,GreaterThan,90.0,StaticThresholdCriterion,,,,,,,
Sql,servers,elasticpools - dtu_consumption_percent,DTU Percentage. Applies to DTU-based elastic pools.,TRUE,FALSE,"auto-generated, agc-3917",dtu_consumption_percent,Microsoft.Sql/servers/elasticpools,3,PT5M,PT1M,Average,GreaterThan,90.0,StaticThresholdCriterion,,,,,,,
Sql,servers,elasticpools - allocated_data_storage_percent,Data space allocated percent. Not applicable to hyperscale,TRUE,FALSE,"auto-generated, agc-2773",allocated_data_storage_percent,Microsoft.Sql/servers/elasticpools,2,PT5M,PT1M,Maximum,GreaterThan,90.0,StaticThresholdCriterion,,,,,,,
Sql,servers,elasticpools - physical_data_read_percent,Data IO percentage,TRUE,FALSE,"auto-generated, agc-2113",physical_data_read_percent,Microsoft.Sql/servers/elasticpools,3,PT5M,PT1M,Average,GreaterThan,90.0,StaticThresholdCriterion,,,,,,,
Sql,servers,elasticpools - log_write_percent,Log IO percentage,TRUE,FALSE,"auto-generated, agc-1483",log_write_percent,Microsoft.Sql/servers/elasticpools,3,PT5M,PT5M,Average,GreaterThan,90.0,StaticThresholdCriterion,,,,,,,
Sql,servers,elasticpools - workers_percent,Workers percentage,TRUE,FALSE,"auto-generated, agc-985",workers_percent,Microsoft.Sql/servers/elasticpools,3,PT5M,PT1M,Average,GreaterThan,90.0,StaticThresholdCriterion,,,,,,,
Sql,servers,elasticpools - sessions_percent,Sessions percentage,TRUE,FALSE,"auto-generated, agc-552",sessions_percent,Microsoft.Sql/servers/elasticpools,3,PT5M,PT1M,Average,GreaterThan,90.0,StaticThresholdCriterion,,,,,,,
Sql,servers,elasticpools - sqlserver_process_memory_percent,"Memory usage as a percentage of the SQL DB process. Applies to elastic pools. (This metric is equivalent to sql_instance_memory_percent, and will be removed in the future.)",TRUE,FALSE,"auto-generated, agc-500",sqlserver_process_memory_percent,Microsoft.Sql/servers/elasticpools,2,PT5M,PT1M,Maximum,GreaterThan,90.0,StaticThresholdCriterion,,,,,,,
Sql,servers,elasticpools - sqlserver_process_core_percent,"CPU usage as a percentage of the SQL DB process. Applies to elastic pools. (This metric is equivalent to sql_instance_cpu_percent, and will be removed in the future.)",TRUE,FALSE,"auto-generated, agc-472",sqlserver_process_core_percent,Microsoft.Sql/servers/elasticpools,2,PT5M,PT1M,Maximum,GreaterThan,95.0,StaticThresholdCriterion,,,,,,,
Sql,servers,elasticpools - xtp_storage_percent,In-Memory OLTP storage percent. Not applicable to hyperscale,TRUE,FALSE,"auto-generated, agc-331",xtp_storage_percent,Microsoft.Sql/servers/elasticpools,3,PT5M,PT5M,Average,GreaterThan,80.0,StaticThresholdCriterion,,,,,,,
Sql,servers,elasticpools - tempdb_log_used_percent,Space used percentage in tempdb transaction log file,TRUE,FALSE,"auto-generated, agc-295",tempdb_log_used_percent,Microsoft.Sql/servers/elasticpools,3,PT5M,PT5M,Average,GreaterThan,80.0,StaticThresholdCriterion,,,,,,,
Sql,servers,elasticpools - allocated_data_storage,Data space allocated. Not applicable to hyperscale,TRUE,FALSE,"auto-generated, agc-270",allocated_data_storage,Microsoft.Sql/servers/elasticpools,1,PT5M,PT1M,Average,GreaterThanOrEqual,225000000000.0,StaticThresholdCriterion,,,,,,,
Sql,servers,elasticpools - eDTU_used,eDTU used. Applies to DTU-based elastic pools.,TRUE,FALSE,"auto-generated, agc-256",eDTU_used,Microsoft.Sql/servers/elasticpools,3,PT5M,PT1M,Average,GreaterThan,80.0,StaticThresholdCriterion,,,,,,,
StorageCache,caches,Uptime,Total number of client input/output operations per second,TRUE,FALSE,hpc,Uptime,Microsoft.StorageCache/caches,1,PT5M,PT1M,Total,LessThan,99,StaticThresholdCriterion,,,,,,false,https://learn.microsoft.com/en-us/azure/hpc-cache/metrics#metrics-page
AnalysisServices,servers,memory_metric,"Memory. Range 0-25 GB for S1, 0-50 GB for S2 and 0-100 GB for S4",TRUE,FALSE,"auto-generated, agc-416",memory_metric,Microsoft.AnalysisServices/servers,3,PT5M,PT5M,Maximum,GreaterThan,8000000000.0,StaticThresholdCriterion,,,,,,,
Devices,IotHubs,dailyMessageQuotaUsed,Number of total messages used today,TRUE,FALSE,"auto-generated, agc-1896",dailyMessageQuotaUsed,Microsoft.Devices/IotHubs,2,PT5M,PT5M,Maximum,GreaterThan,360000.0,StaticThresholdCriterion,,,,,,,
Devices,IotHubs,d2c.telemetry.ingress.sendThrottle,Number of throttling errors due to device throughput throttles,TRUE,FALSE,"auto-generated, agc-574",d2c.telemetry.ingress.sendThrottle,Microsoft.Devices/IotHubs,3,PT1H,PT1H,Total,GreaterThan,0.0,StaticThresholdCriterion,,,,,,,
Devices,IotHubs,d2c.telemetry.egress.dropped,The number of times messages were dropped by IoT Hub routing due to dead endpoints. This value does not count messages delivered to fallback route as dropped messages are not delivered there.,TRUE,FALSE,"auto-generated, agc-258",d2c.telemetry.egress.dropped,Microsoft.Devices/IotHubs,1,PT5M,PT5M,Total,GreaterThan,0.0,StaticThresholdCriterion,,,,,,,
AVS,privateClouds,DiskUsedPercentage,Percent of available disk used in Datastore,TRUE,FALSE,"auto-generated, agc-451",DiskUsedPercentage,Microsoft.AVS/privateClouds,2,PT30M,PT5M,Average,GreaterThan,75.0,StaticThresholdCriterion,"[{""operator"": ""include"", ""name"": ""dsname"", ""values"": [""*""]}]",,,,,,
AVS,privateClouds,UsageAverage,Memory usage as percentage of total configured or available memory,TRUE,FALSE,"auto-generated, agc-278",UsageAverage,Microsoft.AVS/privateClouds,2,PT30M,PT5M,Average,GreaterThan,80.0,StaticThresholdCriterion,"[{""operator"": ""include"", ""name"": ""clustername"", ""values"": [""*""]}]",,,,,,
Synapse,workspaces,IntegrationPipelineRunsEnded,"Count of integration pipeline runs that succeeded, failed, or were cancelled",TRUE,FALSE,"auto-generated, agc-3423",IntegrationPipelineRunsEnded,Microsoft.Synapse/workspaces,3,PT5M,PT1M,Total,GreaterThan,0.0,StaticThresholdCriterion,"[{""operator"": ""include"", ""name"": ""result"", ""values"": [""failed""]}]",,,,,,
Synapse,workspaces,BuiltinSqlPoolDataProcessedBytes,Amount of data processed by queries,TRUE,FALSE,"auto-generated, agc-322",BuiltinSqlPoolDataProcessedBytes,Microsoft.Synapse/workspaces,3,PT5M,PT5M,Total,GreaterThan,386547056640.0,StaticThresholdCriterion,,,,,,,
Synapse,workspaces,BuiltinSqlPoolLoginAttempts,Count of login attempts that succeded or failed,TRUE,FALSE,"auto-generated, agc-298",BuiltinSqlPoolLoginAttempts,Microsoft.Synapse/workspaces,3,PT5M,PT5M,Total,GreaterThan,360.0,StaticThresholdCriterion,,,,,,,
Synapse,workspaces,IntegrationTriggerRunsEnded,"Count of integration triggers that succeeded, failed, or were cancelled",TRUE,FALSE,"auto-generated, agc-273",IntegrationTriggerRunsEnded,Microsoft.Synapse/workspaces,3,PT5M,PT1M,Total,GreaterThan,0.0,StaticThresholdCriterion,"[{""operator"": ""exclude"", ""name"": ""result"", ""values"": [""succeeded""]}]",,,,,,
Synapse,workspaces,IntegrationActivityRunsEnded,"Count of integration activities that succeeded, failed, or were cancelled",TRUE,FALSE,"auto-generated, agc-261",IntegrationActivityRunsEnded,Microsoft.Synapse/workspaces,3,PT5M,PT5M,Count,GreaterThan,700.0,StaticThresholdCriterion,,,,,,,
Synapse,workspaces,sqlPools - DWUUsedPercent,Represents a high-level representation of usage across the SQL pool. Measured by taking the maximum between CPU percentage and Data IO percentage,TRUE,FALSE,"auto-generated, agc-451",DWUUsedPercent,Microsoft.Synapse/workspaces/sqlPools,3,PT5M,PT5M,Average,GreaterThan,90.0,StaticThresholdCriterion,,,,,,,
Synapse,workspaces,sqlPools - CPUPercent,CPU utilization across all nodes in the SQL pool,TRUE,FALSE,"auto-generated, agc-403",CPUPercent,Microsoft.Synapse/workspaces/sqlPools,3,PT5M,PT5M,Average,GreaterThan,90.0,StaticThresholdCriterion,,,,,,,
Synapse,workspaces,sqlPools - MemoryUsedPercent,Memory utilization across all nodes in the SQL pool,TRUE,FALSE,"auto-generated, agc-284",MemoryUsedPercent,Microsoft.Synapse/workspaces/sqlPools,2,PT5M,PT5M,Maximum,GreaterThan,80.0,StaticThresholdCriterion,,,,,,,
Storage,storageAccounts,Availability,"The percentage of availability for the storage service or the specified API operation. Availability is calculated by taking the TotalBillableRequests value and dividing it by the number of applicable requests, including those that produced unexpected errors. All unexpected errors result in reduced availability for the storage service or the specified API operation.",TRUE,TRUE,"alz, hpc, alz",Availability,Microsoft.Storage/storageAccounts,1,PT5M,PT5M,Average,LessThan,100,StaticThresholdCriterion,,,,,,false,"https://learn.microsoft.com/troubleshoot/azure/azure-storage/storage-monitoring-diagnosing-troubleshooting?toc=%2Fazure%2Fstorage%2Fblobs%2Ftoc.json&tabs=dotnet#monitoring-availability
https://learn.microsoft.com/azure/azure-monitor/reference/supported-metrics/microsoft-storage-storageaccounts-metrics"
Storage,storageAccounts,Throttling,The storage account will be throttled if throughput exceeds the account's tier limit. Increasing the file share or storage tier may be necessary.,TRUE,FALSE,"alz, hpc, alz",Transactions,Microsoft.Storage/storageAccounts/fileServices,2,PT15M,PT5M,Total,GreaterThanOrEqual,1,StaticThresholdCriterion,"[{""name"": ""ResponseType"", ""operator"": ""Include"", ""values"": [""SuccessWithThrottling SuccessWithShareIopsThrottling ClientShareIopsThrottlingError""]}, {""name"": ""FileShare"", ""operator"": ""Include"", ""values"": [""SuccessWithShareEgressThrottling SuccessWithShareIngressThrottling SuccessWithShareIopsThrottling ClientShareEgressThrottlingError ClientShareIngressThrottlingError ClientShareIopsThrottlingError""]}]",,,,,false,https://learn.microsoft.com/en-us/troubleshoot/azure/azure-storage/files-troubleshoot-performance?tabs=windows#high-latency-low-throughput-or-low-iops
Storage,storageAccounts,QueueCount,The number of queues in the storage account.,TRUE,FALSE,"auto-generated, agc-481",QueueCount,Microsoft.Storage/storageAccounts/queueServices,0,PT1H,PT1H,Average,GreaterThan,0.0,StaticThresholdCriterion,,,,,,false,"https://learn.microsoft.com/azure/storage/queues/monitor-queue-storage-reference#queue-storage-metrics
https://learn.microsoft.com/azure/storage/queues/queues-storage-monitoring-scenarios?tabs=azure-powershell"
Storage,storageAccounts,FileShareCount,The number of file shares in the storage account.,TRUE,FALSE,"auto-generated, agc-407",FileShareCount,Microsoft.Storage/storageAccounts/fileServices,0,PT1H,PT1H,Average,GreaterThan,0.0,StaticThresholdCriterion,,,,,,false,
Storage,storageAccounts,UsedCapacity,"The amount of storage used by the storage account. For standard storage accounts, it's the sum of capacity used by blob, table, file, and queue. For premium storage accounts and Blob storage accounts, it is the same as BlobCapacity or FileCapacity.",TRUE,FALSE,"auto-generated, agc-42019, hpc, auto-generated, agc-35128",UsedCapacity,Microsoft.Storage/storageAccounts,3,PT1H,PT1H,Average,GreaterThan,2251800000000000.0,StaticThresholdCriterion,,,,,,,"https://learn.microsoft.com/azure/azure-monitor/reference/supported-metrics/microsoft-storage-storageaccounts-metrics
https://learn.microsoft.com/azure/storage/blobs/monitor-blob-storage-reference#account-level"
Storage,storageAccounts,Egress,"The amount of egress data. This number includes egress to external client from Azure Storage as well as egress within Azure. As a result, this number does not reflect billable egress.",TRUE,FALSE,"auto-generated, agc-3835, hpc, auto-generated, agc-2980",Egress,Microsoft.Storage/storageAccounts,2,PT5M,PT5M,Total,GreaterThan,60000000.0,StaticThresholdCriterion,,,,,,,"https://learn.microsoft.com/azure/storage/blobs/monitor-blob-storage-reference#transaction-metrics
https://learn.microsoft.com/azure/storage/blobs/monitor-blob-storage-reference#metrics-dimensions"
Storage,storageAccounts,Ingress,"The amount of ingress data, in bytes. This number includes ingress from an external client into Azure Storage as well as ingress within Azure.",TRUE,FALSE,"auto-generated, agc-2468, hpc, auto-generated, agc-2078",Ingress,Microsoft.Storage/storageAccounts,3,PT5M,PT5M,Total,GreaterThan,1073741824.0,StaticThresholdCriterion,,,,,,,"https://learn.microsoft.com/azure/storage/blobs/monitor-blob-storage-reference#transaction-metrics
https://learn.microsoft.com/azure/storage/blobs/monitor-blob-storage-reference#metrics-dimensions"
Storage,storageAccounts,blobServices - BlobCapacity,The amount of storage used by the storage account's Blob service in bytes.,TRUE,FALSE,"auto-generated, agc-1834",BlobCapacity,Microsoft.Storage/storageAccounts/blobServices,3,P1D,PT5M,Average,GreaterThan,107374182400.0,StaticThresholdCriterion,,,,,,,"https://learn.microsoft.com/azure/storage/blobs/monitor-blob-storage-reference#blob-storage
https://learn.microsoft.com/azure/storage/blobs/monitor-blob-storage-reference#dimensions-specific-to-blob-storage"
Storage,storageAccounts,blobServices - SuccessE2ELatency,"The average end-to-end latency of successful requests made to a storage service or the specified API operation, in milliseconds. This value includes the required processing time within Azure Storage to read the request, send the response, and receive acknowledgment of the response.",TRUE,FALSE,"auto-generated, agc-504, hpc, auto-generated, agc-496",SuccessE2ELatency,Microsoft.Storage/storageAccounts/blobServices,3,PT5M,PT1M,Average,GreaterThan,1000.0,StaticThresholdCriterion,,,,,,,"https://learn.microsoft.com/azure/storage/blobs/storage-blob-scalable-app-verify-metrics
https://learn.microsoft.com/troubleshoot/azure/azure-storage/troubleshoot-storage-performance#metrics-show-high-successe2elatency-and-low-successserverlatency"
Storage,storageAccounts,blobServices - SuccessServerLatency,The average time used to process a successful request by Azure Storage. This value does not include the network latency specified in SuccessE2ELatency.,TRUE,FALSE,"auto-generated, agc-257, hpc, auto-generated, agc-297",SuccessServerLatency,Microsoft.Storage/storageAccounts/blobServices,2,PT5M,PT1M,Average,GreaterThan,1000.0,StaticThresholdCriterion,,,,,,,"https://learn.microsoft.com/troubleshoot/azure/azure-storage/troubleshoot-storage-performance
https://learn.microsoft.com/azure/storage/blobs/storage-blob-scalable-app-verify-metrics
https://learn.microsoft.com/azure/storage/blobs/monitor-blob-storage-reference#transaction-metrics"
Storage,storageAccounts,blobServices - BlobCount,The number of blob objects stored in the storage account.,TRUE,FALSE,"auto-generated, agc-277",BlobCount,Microsoft.Storage/storageAccounts/blobServices,3,PT1H,PT1M,Average,GreaterThan,0.0,StaticThresholdCriterion,,,,,,,https://learn.microsoft.com/azure/storage/blobs/blob-storage-monitoring-scenarios#monitor-the-use-of-a-container
Storage,storageAccounts,queueServices - QueueMessageCount,The number of unexpired queue messages in the storage account.,TRUE,FALSE,"auto-generated, agc-2080",QueueMessageCount,Microsoft.Storage/storageAccounts/queueServices,3,PT1H,PT5M,Average,GreaterThan,1000.0,StaticThresholdCriterion,,,,,,,"https://learn.microsoft.com/azure/storage/queues/queues-storage-monitoring-scenarios?tabs=azure-powershell
https://learn.microsoft.com/azure/storage/queues/monitor-queue-storage-reference#queue-storage-metrics
https://learn.microsoft.com/azure/azure-monitor/reference/supported-metrics/microsoft-storage-storageaccounts-queueservices-metrics"
Storage,storageAccounts,queueServices - QueueCapacity,The amount of Queue storage used by the storage account.,TRUE,FALSE,"auto-generated, agc-427",QueueCapacity,Microsoft.Storage/storageAccounts/queueServices,4,PT1H,PT5M,Average,GreaterThan,31457280.0,StaticThresholdCriterion,,,,,,,"https://learn.microsoft.com/azure/storage/queues/monitor-queue-storage-reference#queue-storage-metrics
https://learn.microsoft.com/azure/storage/queues/queues-storage-monitoring-scenarios?tabs=azure-powershell"
Storage,storageAccounts,fileServices - FileCapacity,The amount of File storage used by the storage account.,TRUE,FALSE,"auto-generated, agc-8269",FileCapacity,Microsoft.Storage/storageAccounts/fileServices,2,PT1H,PT15M,Average,GreaterThan,96636764160.0,StaticThresholdCriterion,,,,,,,https://learn.microsoft.com/azure/storage/files/storage-files-monitoring-scenarios#file-storage-metrics
Storage,storageAccounts,fileServices - Transactions,"The number of requests made to a storage service or the specified API operation. This number includes successful and failed requests, as well as requests which produced errors. Use ResponseType dimension for the number of different type of response.",TRUE,FALSE,"auto-generated, agc-1467, hpc, auto-generated, agc-1507",Transactions,Microsoft.Storage/storageAccounts/fileServices,3,PT5M,PT1M,Total,GreaterThan,10.0,StaticThresholdCriterion,"[{""operator"": ""include"", ""name"": ""responsetype"", ""values"": [""success""]}, {""operator"": ""include"", ""name"": ""authentication"", ""values"": [""anonymous""]}]",,,,,,"https://learn.microsoft.com/azure/storage/blobs/blob-storage-monitoring-scenarios#identify-storage-accounts-with-no-or-low-use
https://learn.microsoft.com/azure/storage/blobs/blob-storage-monitoring-scenarios#monitor-the-use-of-a-container
https://learn.microsoft.com/azure/storage/blobs/monitor-blob-storage-reference#transaction-metrics"
Storage,storageAccounts,fileServices - FileShareSnapshotCount,The number of snapshots present on the share in storage account's Files Service.,TRUE,FALSE,"auto-generated, agc-617",FileShareSnapshotCount,Microsoft.Storage/storageAccounts/fileServices,3,PT1H,PT15M,Average,GreaterThan,190.0,StaticThresholdCriterion,,,,,,,https://learn.microsoft.com/azure/storage/files/storage-files-monitoring-reference#azure-files
Storage,storageAccounts,fileServices - Availability,"The percentage of availability for the storage service or the specified API operation. Availability is calculated by taking the TotalBillableRequests value and dividing it by the number of applicable requests, including those that produced unexpected errors. All unexpected errors result in reduced availability for the storage service or the specified API operation.",TRUE,FALSE,"auto-generated, agc-585",Availability,Microsoft.Storage/storageAccounts/fileServices,3,PT5M,PT1M,Average,LessThanOrEqual,99.9,StaticThresholdCriterion,,,,,,,
Storage,storageAccounts,fileServices - FileShareCapacityQuota,The upper limit on the amount of storage that can be used by Azure Files Service in bytes.,TRUE,FALSE,"auto-generated, agc-578",FileShareCapacityQuota,Microsoft.Storage/storageAccounts/fileServices,4,PT1H,PT5M,Average,GreaterThan,5222680231936.0,StaticThresholdCriterion,,,,,,,
OperationalInsights,workspaces,Average_% Free Space,"Average_% Free Space. Supported for: Linux, Windows. Part of [metric alerts for logs feature](https://aka.ms/am-log-to-metric).",TRUE,FALSE,"auto-generated, agc-11826",Average_% Free Space,Microsoft.OperationalInsights/workspaces,3,PT5M,PT1M,Average,LessThan,10.0,StaticThresholdCriterion,"[{""operator"": ""include"", ""name"": ""computer"", ""values"": [""*""]}]",,,,,,
OperationalInsights,workspaces,Average_% Processor Time,"Average_% Processor Time. Supported for: Linux, Windows. Part of [metric alerts for logs feature](https://aka.ms/am-log-to-metric).",TRUE,FALSE,"auto-generated, agc-6523",Average_% Processor Time,Microsoft.OperationalInsights/workspaces,3,PT5M,PT1M,Average,GreaterThan,90.0,StaticThresholdCriterion,"[{""operator"": ""include"", ""name"": ""computer"", ""values"": [""*""]}]",,,,,,
OperationalInsights,workspaces,Average_% Committed Bytes In Use,Average_% Committed Bytes In Use. Supported for: Windows. Part of [metric alerts for logs feature](https://aka.ms/am-log-to-metric).,TRUE,FALSE,"auto-generated, agc-4970",Average_% Committed Bytes In Use,Microsoft.OperationalInsights/workspaces,3,PT5M,PT1M,Average,GreaterThan,90.0,StaticThresholdCriterion,"[{""operator"": ""include"", ""name"": ""computer"", ""values"": [""*""]}]",,,,,,
OperationalInsights,workspaces,Average_% Used Memory,Average_% Used Memory. Supported for: Linux. Part of [metric alerts for logs feature](https://aka.ms/am-log-to-metric).,TRUE,FALSE,"auto-generated, agc-4355",Average_% Used Memory,Microsoft.OperationalInsights/workspaces,3,PT5M,PT1M,Average,GreaterThan,90.0,StaticThresholdCriterion,"[{""operator"": ""include"", ""name"": ""computer"", ""values"": [""*""]}]",,,,,,
OperationalInsights,workspaces,Heartbeat,"Heartbeat. Supported for: Linux, Windows. Part of [metric alerts for logs feature](https://aka.ms/am-log-to-metric).",TRUE,FALSE,"auto-generated, agc-4322",Heartbeat,Microsoft.OperationalInsights/workspaces,1,PT5M,PT1M,Total,LessThanOrEqual,0.0,StaticThresholdCriterion,"[{""operator"": ""include"", ""name"": ""computer"", ""values"": [""*""]}]",,,,,,
OperationalInsights,workspaces,Average_% Used Space,Average_% Used Space. Supported for: Linux. Part of [metric alerts for logs feature](https://aka.ms/am-log-to-metric).,TRUE,FALSE,"auto-generated, agc-3695",Average_% Used Space,Microsoft.OperationalInsights/workspaces,3,PT5M,PT1M,Average,GreaterThan,95.0,StaticThresholdCriterion,"[{""operator"": ""include"", ""name"": ""computer"", ""values"": [""*""]}]",,,,,,
OperationalInsights,workspaces,Average_Available MBytes,Average_Available MBytes. Supported for: Windows. Part of [metric alerts for logs feature](https://aka.ms/am-log-to-metric).,TRUE,FALSE,"auto-generated, agc-2430",Average_Available MBytes,Microsoft.OperationalInsights/workspaces,3,PT5M,PT1M,Average,LessThan,512.0,StaticThresholdCriterion,"[{""operator"": ""include"", ""name"": ""computer"", ""values"": [""*""]}]",,,,,,
OperationalInsights,workspaces,Average_Disk Transfers/sec,"Average_Disk Transfers/sec. Supported for: Linux, Windows. Part of [metric alerts for logs feature](https://aka.ms/am-log-to-metric).",TRUE,FALSE,"auto-generated, agc-1799",Average_Disk Transfers/sec,Microsoft.OperationalInsights/workspaces,3,PT5M,PT1M,Average,GreaterThan,100.0,StaticThresholdCriterion,"[{""operator"": ""include"", ""name"": ""computer"", ""values"": [""*""]}]",,,,,,
OperationalInsights,workspaces,Average_Available MBytes Memory,Average_Available MBytes Memory. Supported for: Linux. Part of [metric alerts for logs feature](https://aka.ms/am-log-to-metric).,TRUE,FALSE,"auto-generated, agc-1426",Average_Available MBytes Memory,Microsoft.OperationalInsights/workspaces,3,PT5M,PT1M,Average,LessThan,1.0,StaticThresholdCriterion,"[{""operator"": ""include"", ""name"": ""computer"", ""values"": [""*""]}]",,,,,,
OperationalInsights,workspaces,Average_% Available Memory,Average_% Available Memory. Supported for: Linux. Part of [metric alerts for logs feature](https://aka.ms/am-log-to-metric).,TRUE,FALSE,"auto-generated, agc-737",Average_% Available Memory,Microsoft.OperationalInsights/workspaces,3,PT5M,PT5M,Average,LessThan,10.0,StaticThresholdCriterion,"[{""operator"": ""include"", ""name"": ""computer"", ""values"": [""*""]}]",,,,,,
OperationalInsights,workspaces,Average_% Used Inodes,Average_% Used Inodes. Supported for: Linux. Part of [metric alerts for logs feature](https://aka.ms/am-log-to-metric).,TRUE,FALSE,"auto-generated, agc-719",Average_% Used Inodes,Microsoft.OperationalInsights/workspaces,0,PT5M,PT5M,Average,GreaterThan,80.0,StaticThresholdCriterion,"[{""operator"": ""include"", ""name"": ""computer"", ""values"": [""*""]}]",,,,,,
OperationalInsights,workspaces,Average_Free Megabytes,"Average_Free Megabytes. Supported for: Linux, Windows. Part of [metric alerts for logs feature](https://aka.ms/am-log-to-metric).",TRUE,FALSE,"auto-generated, agc-680",Average_Free Megabytes,Microsoft.OperationalInsights/workspaces,2,PT5M,PT5M,Average,LessThan,10240.0,StaticThresholdCriterion,"[{""operator"": ""include"", ""name"": ""computer"", ""values"": [""*""]}, {""operator"": ""include"", ""name"": ""instancename"", ""values"": [""c:"", ""/""]}]",,,,,,
OperationalInsights,workspaces,Average_% Used Swap Space,Average_% Used Swap Space. Supported for: Linux. Part of [metric alerts for logs feature](https://aka.ms/am-log-to-metric).,TRUE,FALSE,"auto-generated, agc-539",Average_% Used Swap Space,Microsoft.OperationalInsights/workspaces,1,PT1H,PT15M,Average,GreaterThan,50.0,StaticThresholdCriterion,"[{""operator"": ""include"", ""name"": ""computer"", ""values"": [""*""]}, {""operator"": ""include"", ""name"": ""objectname"", ""values"": [""*""]}, {""operator"": ""include"", ""name"": ""instancename"", ""values"": [""*""]}]",,,,,,
